Area;Zona;Sottoarea;Latitudine;Longitudine;Data;Vendite.previste;Vendite.previste.approssimate;Mean.Absolute.Error;Root.Mean.Squared.Error;Mean.Squared.Error;Mean.Absolute.Percentage.Error
;;;;;29/05/2016;0,4341;0;0,7427;1,029;1,0589;13,5697
Area_27;Zona_9;Sottoarea_61;44,31096961;9,52927073;20/05/2016;10,3869;10;0,7592;1,0591;1,1217;12,452
;;;;;21/05/2016;3,4562;3;0,7519;1,0417;1,085;12,452
;;;;;22/05/2016;0,3824;0;0,7505;1,0406;1,0829;12,4267
;;;;;23/05/2016;12,8171;13;0,7509;1,0414;1,0845;12,3379
;;;;;24/05/2016;11,1465;11;0,7524;1,0424;1,0867;12,3617
;;;;;25/05/2016;13,6574;14;0,7521;1,0427;1,0872;12,3667
;;;;;26/05/2016;11,7448;12;0,7457;1,0287;1,0582;12,3667
;;;;;27/05/2016;12,6763;13;0,7466;1,0296;1,0601;12,3886
;;;;;28/05/2016;2,5254;3;0,7461;1,0297;1,0602;12,3997
;;;;;29/05/2016;0,1931;0;0,7475;1,0307;1,0623;12,4256
Area_2;Zona_1;Sottoarea_7;42,31675165;14,2181936;20/05/2016;3,0228;3;0,2667;0,359;0,1289;11,4183
;;;;;21/05/2016;1,0981;1;0,2647;0,3548;0,1259;11,4183
;;;;;22/05/2016;0,0533;0;0,2642;0,3545;0,1256;11,3859
;;;;;23/05/2016;2,9136;3;0,2642;0,3546;0,1258;11,3542
;;;;;24/05/2016;2,623;3;0,2645;0,355;0,126;11,3542
;;;;;25/05/2016;2,8361;3;0,2649;0,3553;0,1262;11,373
;;;;;26/05/2016;2,6416;3;0,2637;0,3534;0,1249;11,373
;;;;;27/05/2016;2,718;3;0,2642;0,3538;0,1251;11,3981
;;;;;28/05/2016;0,7948;1;0,2645;0,3541;0,1254;11,4174
;;;;;29/05/2016;0,0567;0;0,2648;0,3544;0,1256;11,4348
Area_2;Zona_1;Sottoarea_8;41,81702418;14,44290954;20/05/2016;6,1103;6;0,4255;0,5815;0,3382;11,0405
;;;;;21/05/2016;2,1545;2;0,423;0,5772;0,3332;11,0405
;;;;;22/05/2016;0,3997;0;0,4221;0,5765;0,3323;11,0331
;;;;;23/05/2016;4,3297;4;0,4227;0,577;0,3329;11,0437
;;;;;24/05/2016;5,5361;6;0,4235;0,5776;0,3336;11,0437
;;;;;25/05/2016;5,9841;6;0,4232;0,5776;0,3336;11,0267
;;;;;26/05/2016;4,7084;5;0,4213;0,5749;0,3306;10,7566
;;;;;27/05/2016;5,9615;6;0,4213;0,5752;0,3308;10,7663
;;;;;28/05/2016;1,6617;2;0,4218;0,5757;0,3315;10,7841
;;;;;29/05/2016;0,34;0;0,4218;0,576;0,3318;10,7942
Area_33;Zona_13;Sottoarea_9;43,73349123;12,74171308;20/05/2016;4,3377;4;0,3396;0,4543;0,2064;10,7782
;;;;;21/05/2016;1,29;1;0,3377;0,4509;0,2033;10,7782
;;;;;22/05/2016;0,2818;0;0,3376;0,4511;0,2035;10,7744
;;;;;23/05/2016;5,3878;5;0,3377;0,4513;0,2037;10,7327
;;;;;24/05/2016;3,8972;4;0,3383;0,4518;0,2041;10,7327
;;;;;25/05/2016;4,4356;4;0,3383;0,4519;0,2043;10,7164
;;;;;26/05/2016;4,9811;5;0,3364;0,4486;0,2012;10,7164
;;;;;27/05/2016;4,7083;5;0,3361;0,4485;0,2012;10,7134
;;;;;28/05/2016;1,24;1;0,3365;0,4489;0,2015;10,7292
;;;;;29/05/2016;0,3276;0;0,3367;0,4493;0,2018;10,7406
Area_44;Zona_16;Sottoarea_91;45,73062652;8,356873243;20/05/2016;8,8818;9;0,5686;0,8005;0,6409;9,3257
;;;;;21/05/2016;1,8234;2;0,5642;0,7917;0,6268;9,3257
;;;;;22/05/2016;0,2147;0;0,565;0,7924;0,628;9,3416
;;;;;23/05/2016;7,4719;7;0,566;0,7932;0,6292;9,358
;;;;;24/05/2016;7,46;7;0,5672;0,794;0,6305;9,358
;;;;;25/05/2016;8,8691;9;0,5681;0,7948;0,6317;9,3733
;;;;;26/05/2016;8,6406;9;0,5644;0,7884;0,6215;9,3733
;;;;;27/05/2016;9,0357;9;0,5643;0,7887;0,622;9,371
;;;;;28/05/2016;2,4667;2;0,5634;0,7882;0,6213;9,3636
;;;;;29/05/2016;0,178;0;0,5617;0,7865;0,6185;9,3555
Area_72;Zona_27;Sottoarea_92;45,29364014;11,78428915;20/05/2016;7,8031;8;0,5083;0,7387;0,5456;10,1781
;;;;;21/05/2016;2,5676;3;0,5037;0,7287;0,531;10,1781
;;;;;22/05/2016;0,311;0;0,5031;0,7285;0,5307;10,1406
;;;;;23/05/2016;7,9927;8;0,5033;0,729;0,5314;10,0748
;;;;;24/05/2016;7,6908;8;0,5041;0,7297;0,5325;10,0748
;;;;;25/05/2016;8,2557;8;0,5047;0,7304;0,5335;10,0894
;;;;;26/05/2016;8,5629;9;0,5007;0,7225;0,522;10,0894
;;;;;27/05/2016;8,0989;8;0,5007;0,7229;0,5225;10,0976
;;;;;28/05/2016;1,815;2;0,5014;0,7236;0,5235;10,1137
;;;;;29/05/2016;0,237;0;0,5001;0,7225;0,522;10,1008
Area_72;Zona_27;Sottoarea_93;45,53432909;11,90681753;20/05/2016;2,3931;2;0,2178;0,2894;0,0838;10,6537
;;;;;21/05/2016;0,9639;1;0,2165;0,2873;0,0825;10,6537
;;;;;22/05/2016;0,096;0;0,2166;0,2874;0,0826;10,6574
;;;;;23/05/2016;2,4533;2;0,2165;0,2875;0,0826;10,6574
;;;;;24/05/2016;3,0087;3;0,2167;0,2877;0,0828;10,6574
;;;;;25/05/2016;2,5171;3;0,217;0,288;0,0829;10,677
;;;;;26/05/2016;2,6318;3;0,2158;0,2861;0,0818;10,677
;;;;;27/05/2016;2,731;3;0,215;0,2848;0,0811;10,6639
;;;;;28/05/2016;0,875;1;0,2151;0,285;0,0812;10,6686
;;;;;29/05/2016;0,0498;0;0,2149;0,285;0,0812;10,6712
Area_58;Zona_21;Sottoarea_94;37,92942416;13,3974827;20/05/2016;6,4457;6;0,5966;0,8056;0,649;15,109
;;;;;21/05/2016;2,6171;3;0,5922;0,7965;0,6344;15,109
;;;;;22/05/2016;0,2601;0;0,5925;0,7971;0,6353;15,111
;;;;;23/05/2016;6,7346;7;0,5921;0,7971;0,6353;14,9664
;;;;;24/05/2016;6,0105;6;0,5921;0,7974;0,6359;14,9664
;;;;;25/05/2016;6,641;7;0,5929;0,7982;0,6371;14,9913
;;;;;26/05/2016;6,9826;7;0,5903;0,7944;0,631;14,9913
;;;;;27/05/2016;6,9487;7;0,5885;0,7925;0,628;14,8608
;;;;;28/05/2016;2,3671;2;0,5886;0,7929;0,6287;14,8706
;;;;;29/05/2016;0,2167;0;0,5886;0,7933;0,6293;14,8819
Area_58;Zona_21;Sottoarea_95;37,95570989;13,8953884;20/05/2016;3,8629;4;0,4045;0,5351;0,2863;14,1948
;;;;;21/05/2016;1,654;2;0,4014;0,5282;0,279;14,1948
;;;;;22/05/2016;0,1577;0;0,4003;0,5271;0,2778;14,1197
;;;;;23/05/2016;3,5739;4;0,4006;0,5275;0,2782;14,0965
;;;;;24/05/2016;4,3484;4;0,401;0,5279;0,2787;14,0965
;;;;;25/05/2016;4,0332;4;0,4013;0,5283;0,2791;14,115
;;;;;26/05/2016;4,648;5;0,3992;0,5249;0,2755;14,115
;;;;;27/05/2016;4,6736;5;0,3972;0,5216;0,2721;13,8176
;;;;;28/05/2016;1,652;2;0,3966;0,5212;0,2716;13,7686
;;;;;29/05/2016;0,2243;0;0,3972;0,5217;0,2722;13,7964
Area_10;Zona_5;Sottoarea_96;44,75419341;10,2350368;20/05/2016;6,6069;7;0,5302;0,7431;0,5522;11,3921
;;;;;21/05/2016;1,6899;2;0,5269;0,7374;0,5438;11,3921
;;;;;22/05/2016;0,0402;0;0,5264;0,7373;0,5436;11,3917
;;;;;23/05/2016;4,0308;4;0,5264;0,7376;0,5441;11,2976
;;;;;24/05/2016;7,0262;7;0,5271;0,7383;0,5451;11,2976
;;;;;25/05/2016;6,6869;7;0,527;0,7386;0,5456;11,2976
;;;;;26/05/2016;6,1226;6;0,524;0,7337;0,5383;11,2976
;;;;;27/05/2016;6,3533;6;0,5229;0,7329;0,5372;11,2635
;;;;;28/05/2016;1,7434;2;0,5236;0,7336;0,5382;11,2843
;;;;;29/05/2016;0,1136;0;0,5229;0,7333;0,5377;11,2692
Area_10;Zona_5;Sottoarea_97;44,80799549;9,71154352;20/05/2016;3,6269;4;0,3011;0,4152;0,1724;9,7426
;;;;;21/05/2016;0,9017;1;0,2982;0,4078;0,1663;9,7426
;;;;;22/05/2016;0,0733;0;0,2985;0,4081;0,1666;9,7587
;;;;;23/05/2016;3,5014;4;0,2987;0,4085;0,1669;9,7412
;;;;;24/05/2016;4,2097;4;0,2993;0,4089;0,1672;9,7412
;;;;;25/05/2016;4,5312;5;0,2992;0,409;0,1673;9,7377
;;;;;26/05/2016;3,0602;3;0,2967;0,4036;0,1629;9,7377
;;;;;27/05/2016;3,9015;4;0,2963;0,4033;0,1627;9,7196
;;;;;28/05/2016;0,8342;1;0,2968;0,4037;0,163;9,7406
;;;;;29/05/2016;0,0268;0;0,2974;0,4041;0,1633;9,7634
Area_71;Zona_26;Sottoarea_98;42,70943265;12,64360162;20/05/2016;4,4007;4;0,3135;0,4385;0,1923;10,1738
;;;;;21/05/2016;1,2811;1;0,3114;0,4346;0,1889;10,1738
;;;;;22/05/2016;0,0852;0;0,3119;0,435;0,1893;10,1924
;;;;;23/05/2016;4,1291;4;0,3119;0,4353;0,1895;10,1924
;;;;;24/05/2016;3,9227;4;0,3122;0,4357;0,1898;10,1924
;;;;;25/05/2016;4,1097;4;0,3127;0,4361;0,1902;10,2112
;;;;;26/05/2016;4,2471;4;0,3111;0,4335;0,1879;10,2112
;;;;;27/05/2016;4,4389;4;0,3109;0,4336;0,188;10,1909
;;;;;28/05/2016;1,0596;1;0,3111;0,4339;0,1883;10,1961
;;;;;29/05/2016;0,0367;0;0,3103;0,4332;0,1876;10,1868
Area_71;Zona_26;Sottoarea_99;43,13323234;12,36163009;20/05/2016;5,3681;5;0,4161;0,5775;0,3335;10,0475
;;;;;21/05/2016;1,8214;2;0,4132;0,5719;0,327;10,0475
;;;;;22/05/2016;0,2527;0;0,4128;0,5718;0,327;10,0509
;;;;;23/05/2016;6,0932;6;0,4127;0,572;0,3272;10,0509
;;;;;24/05/2016;6,0781;6;0,4134;0,5726;0,3278;10,0509
;;;;;25/05/2016;5,8159;6;0,4134;0,5729;0,3282;10,0515
;;;;;26/05/2016;5,8619;6;0,4099;0,565;0,3192;10,0515
;;;;;27/05/2016;6,6764;7;0,4099;0,5653;0,3195;10,0521
;;;;;28/05/2016;1,144;1;0,4103;0,5658;0,3201;10,066
;;;;;29/05/2016;0,1084;0;0,4105;0,5662;0,3205;10,0788
Area_28;Zona_9;Sottoarea_62;44,15224228;8,177597744;20/05/2016;7,4295;7;0,4754;0,6789;0,4609;10,859
;;;;;21/05/2016;2,1806;2;0,4722;0,6731;0,453;10,859
;;;;;22/05/2016;0,3132;0;0,4722;0,6734;0,4535;10,8661
;;;;;23/05/2016;9,5582;10;0,4714;0,6729;0,4528;10,8661
;;;;;24/05/2016;7,0134;7;0,4719;0,6735;0,4536;10,8661
;;;;;25/05/2016;7,4883;7;0,4712;0,6733;0,4533;10,8649
;;;;;26/05/2016;6,506;7;0,4672;0,6646;0,4417;10,8649
;;;;;27/05/2016;7,8837;8;0,4666;0,6643;0,4414;10,8696
;;;;;28/05/2016;2,0617;2;0,4661;0,6643;0,4413;10,8768
;;;;;29/05/2016;0,2496;0;0,4629;0,6586;0,4337;10,8599
Area_28;Zona_9;Sottoarea_63;44,52659345;8,942896613;20/05/2016;3,0367;3;0,3028;0,4029;0,1623;12,703
;;;;;21/05/2016;0,8514;1;0,3008;0,3992;0,1593;12,703
;;;;;22/05/2016;0,1819;0;0,3002;0,3987;0,1589;12,5901
;;;;;23/05/2016;3,977;4;0,3003;0,3989;0,1591;12,5901
;;;;;24/05/2016;3,3593;3;0,3006;0,3992;0,1594;12,5901
;;;;;25/05/2016;3,8641;4;0,3003;0,3991;0,1593;12,5855
;;;;;26/05/2016;2,7796;3;0,2987;0,3965;0,1572;12,5855
;;;;;27/05/2016;3,1561;3;0,2985;0,3965;0,1572;12,5916
;;;;;28/05/2016;0,6643;1;0,2987;0,3968;0,1574;12,6075
;;;;;29/05/2016;0,1633;0;0,2991;0,3971;0,1577;12,6344
Area_34;Zona_13;Sottoarea_64;43,11526676;13,45773228;20/05/2016;10,1047;10;0,4492;0,6523;0,4254;9,7197
;;;;;21/05/2016;2,5163;3;0,4449;0,6424;0,4127;9,7197
;;;;;22/05/2016;0,2167;0;0,4456;0,6431;0,4135;9,7376
;;;;;23/05/2016;7,1242;7;0,4453;0,6432;0,4137;9,6307
;;;;;24/05/2016;8,6599;9;0,4462;0,6438;0,4145;9,6307
;;;;;25/05/2016;8,7074;9;0,4455;0,6435;0,4141;9,608
;;;;;26/05/2016;7,6984;8;0,442;0,6364;0,405;9,608
;;;;;27/05/2016;10,2483;10;0,4416;0,6364;0,405;9,6057
;;;;;28/05/2016;2,6393;3;0,4421;0,637;0,4057;9,6212
;;;;;29/05/2016;0,1868;0;0,4421;0,6373;0,4061;9,6258
Area_34;Zona_13;Sottoarea_65;43,48984292;13,51013546;20/05/2016;1,0145;1;0,0879;0,1493;0,0223;7,3613
;;;;;21/05/2016;0,0068;0;0,0876;0,149;0,0222;7,3613
;;;;;22/05/2016;0,02;0;0,0875;0,149;0,0222;7,338
;;;;;23/05/2016;0,9983;1;0,0875;0,1491;0,0222;7,338
;;;;;24/05/2016;1,0091;1;0,0876;0,1493;0,0223;7,338
;;;;;25/05/2016;1,0592;1;0,0878;0,1494;0,0223;7,3511
;;;;;26/05/2016;1,0533;1;0,0872;0,1488;0,0221;7,3511
;;;;;27/05/2016;1,2415;1;0,0872;0,1488;0,0222;7,3427
;;;;;28/05/2016;0,05;0;0,0872;0,149;0,0222;7,3457
;;;;;29/05/2016;0,02;0;0,0873;0,1491;0,0222;7,3546
Area_26;Zona_10;Sottoarea_66;45,53007872;9,41654608;20/05/2016;5,3966;5;0,3676;0,5424;0,2942;10,4748
;;;;;21/05/2016;0,7494;1;0,3644;0,5355;0,2868;10,4748
;;;;;22/05/2016;0,0505;0;0,3601;0,5241;0,2747;10,4386
;;;;;23/05/2016;4,0357;4;0,3608;0,5246;0,2753;10,4608
;;;;;24/05/2016;5,2785;5;0,361;0,5251;0,2757;10,4608
;;;;;25/05/2016;4,744;5;0,3603;0,5247;0,2753;10,4443
;;;;;26/05/2016;3,0177;3;0,3564;0,5146;0,2648;10,4443
;;;;;27/05/2016;4,3082;4;0,3566;0,515;0,2652;10,4593
;;;;;28/05/2016;1,0595;1;0,3538;0,5094;0,2594;10,4365
;;;;;29/05/2016;0,0334;0;0,3543;0,5099;0,26;10,4593
Area_26;Zona_10;Sottoarea_67;45,27166117;9,956184893;20/05/2016;7,334;7;0,463;0,6388;0,408;11,098
;;;;;21/05/2016;1,9712;2;0,4598;0,633;0,4007;11,098
;;;;;22/05/2016;0,13;0;0,4591;0,6325;0,4001;11,0995
;;;;;23/05/2016;7,8202;8;0,4598;0,6331;0,4008;11,0981
;;;;;24/05/2016;6,8094;7;0,4607;0,6337;0,4016;11,0981
;;;;;25/05/2016;6,2216;6;0,4592;0,6322;0,3997;11,0561
;;;;;26/05/2016;4,9928;5;0,455;0,6223;0,3873;11,0561
;;;;;27/05/2016;6,5836;7;0,4555;0,6228;0,3879;11,0743
;;;;;28/05/2016;1,5573;2;0,4542;0,6215;0,3862;11,0714
;;;;;29/05/2016;0,3096;0;0,4532;0,6207;0,3853;11,0732
Area_55;Zona_20;Sottoarea_68;38,16890584;15,0050164;20/05/2016;4,5802;5;0,3268;0,4267;0,182;12,3503
;;;;;21/05/2016;0,83;1;0,325;0,4233;0,1792;12,3503
;;;;;22/05/2016;0,0833;0;0,3254;0,4237;0,1795;12,3627
;;;;;23/05/2016;2,9694;3;0,3249;0,4234;0,1793;12,3627
;;;;;24/05/2016;4,133;4;0,3253;0,4238;0,1796;12,3627
;;;;;25/05/2016;3,3311;3;0,325;0,4237;0,1795;12,288
;;;;;26/05/2016;2,82;3;0,3246;0,4236;0,1794;12,2004
;;;;;27/05/2016;3,7495;4;0,3247;0,4237;0,1796;12,192
;;;;;28/05/2016;0,7767;1;0,3241;0,4233;0,1792;12,1853
;;;;;29/05/2016;0,04;0;0,3241;0,4235;0,1793;12,1742
Area_55;Zona_20;Sottoarea_69;38,05824966;15,35716607;20/05/2016;5,0887;5;0,3798;0,5217;0,2721;14,5322
;;;;;21/05/2016;0,997;1;0,3778;0,5186;0,2689;14,5322
;;;;;22/05/2016;0,0267;0;0,378;0,519;0,2693;14,5347
;;;;;23/05/2016;3,8487;4;0,3785;0,5194;0,2698;14,5536
;;;;;24/05/2016;4,1537;4;0,3788;0,5198;0,2702;14,5536
;;;;;25/05/2016;3,9127;4;0,3787;0,5201;0,2705;14,5562
;;;;;26/05/2016;3,3161;3;0,3779;0,5194;0,2698;14,412
;;;;;27/05/2016;4,8919;5;0,3776;0,5194;0,2698;14,4043
;;;;;28/05/2016;0,6667;1;0,3777;0,5197;0,2701;14,4192
;;;;;29/05/2016;0,0233;0;0,3765;0,5184;0,2687;14,3383
Area_35;Zona_14;Sottoarea_70;45,46042444;9,195547778;20/05/2016;4,0256;4;0,3123;0,448;0,2007;9,8849
;;;;;21/05/2016;0,4475;0;0,3094;0,4412;0,1947;9,8849
;;;;;22/05/2016;0,0134;0;0,3099;0,4417;0,1951;9,9065
;;;;;23/05/2016;5,1656;5;0,3098;0,4418;0,1952;9,9065
;;;;;24/05/2016;3,5791;4;0,3104;0,4423;0,1956;9,9065
;;;;;25/05/2016;5,4431;5;0,3103;0,4425;0,1958;9,903
;;;;;26/05/2016;4,0933;4;0,3079;0,4377;0,1916;9,903
;;;;;27/05/2016;4,6438;5;0,3082;0,438;0,1919;9,9202
;;;;;28/05/2016;0,6669;1;0,3082;0,4383;0,1921;9,9267
;;;;;29/05/2016;0,1297;0;0,3078;0,4381;0,192;9,9265
Area_35;Zona_14;Sottoarea_71;45,48031483;9,1283765;20/05/2016;3,1845;3;0,2528;0,354;0,1254;11,6781
;;;;;21/05/2016;0,4863;0;0,2513;0,3514;0,1235;11,6781
;;;;;22/05/2016;0,1756;0;0,251;0,3514;0,1234;11,6086
;;;;;23/05/2016;3,6807;4;0,2515;0,3517;0,1237;11,6086
;;;;;24/05/2016;3,7864;4;0,2519;0,352;0,1239;11,6086
;;;;;25/05/2016;3,1855;3;0,2521;0,3523;0,1241;11,6189
;;;;;26/05/2016;3,306;3;0,2506;0,3498;0,1224;11,6189
;;;;;27/05/2016;2,7771;3;0,2504;0,3499;0,1224;11,6061
;;;;;28/05/2016;0,3196;0;0,2508;0,3502;0,1226;11,6299
;;;;;29/05/2016;0,0788;0;0,251;0,3505;0,1228;11,644
Area_35;Zona_14;Sottoarea_72;45,45531267;9,185743;20/05/2016;2,7007;3;0,1929;0,2668;0,0712;11,1389
;;;;;21/05/2016;0,2433;0;0,1913;0,2634;0,0694;11,1389
;;;;;22/05/2016;0,0128;0;0,1913;0,2635;0,0694;11,1393
;;;;;23/05/2016;2,8717;3;0,1916;0,2638;0,0696;11,1393
;;;;;24/05/2016;1,9628;2;0,1919;0,264;0,0697;11,1393
;;;;;25/05/2016;3,051;3;0,1923;0,2643;0,0698;11,1656
;;;;;26/05/2016;2,5922;3;0,1909;0,2618;0,0685;11,1656
;;;;;27/05/2016;2,5937;3;0,1906;0,2616;0,0684;11,147
;;;;;28/05/2016;0,6563;1;0,1901;0,2611;0,0682;11,1374
;;;;;29/05/2016;0;0;0,19;0,2611;0,0682;11,132
Area_36;Zona_14;Sottoarea_73;45,395908;9,1832491;20/05/2016;4,6814;5;0,4376;0,6678;0,4459;12,6501
;;;;;21/05/2016;0,7176;1;0,4356;0,6654;0,4428;12,6501
;;;;;22/05/2016;0,08;0;0,4364;0,6661;0,4436;12,6771
;;;;;23/05/2016;4,5224;5;0,437;0,6667;0,4445;12,6771
;;;;;24/05/2016;3,0954;3;0,4373;0,6673;0,4452;12,6771
;;;;;25/05/2016;4,7418;5;0,4379;0,6679;0,4461;12,7004
;;;;;26/05/2016;3,5998;4;0,4367;0,667;0,4449;12,7004
;;;;;27/05/2016;4,6324;5;0,4368;0,6674;0,4454;12,7067
;;;;;28/05/2016;0,5692;1;0,4352;0,6657;0,4432;12,6933
;;;;;29/05/2016;0,09;0;0,4358;0,6664;0,4441;12,7186
Area_36;Zona_14;Sottoarea_74;45,42012743;8,9853806;20/05/2016;7,8609;8;0,426;0,613;0,3757;9,511
;;;;;21/05/2016;1,5446;2;0,4211;0,6;0,36;9,511
;;;;;22/05/2016;0,0235;0;0,4218;0,6005;0,3607;9,53
;;;;;23/05/2016;6,4933;6;0,4219;0,6009;0,3611;9,53
;;;;;24/05/2016;6,4895;6;0,4228;0,6015;0,3618;9,53
;;;;;25/05/2016;7,6489;8;0,4234;0,6021;0,3626;9,5488
;;;;;26/05/2016;6,1037;6;0,42;0,595;0,3541;9,5488
;;;;;27/05/2016;7,6191;8;0,4202;0,5955;0,3546;9,5628
;;;;;28/05/2016;1,1333;1;0,4201;0,5957;0,3549;9,5718
;;;;;29/05/2016;0,0235;0;0,4192;0,595;0,3541;9,5686
Area_37;Zona_14;Sottoarea_75;45,26773892;9,514665032;20/05/2016;6,1749;6;0,3956;0,5522;0,305;10,6661
;;;;;21/05/2016;0,7473;1;0,3927;0,5467;0,2989;10,6661
;;;;;22/05/2016;0,0634;0;0,3929;0,5471;0,2993;10,6736
;;;;;23/05/2016;5,5859;6;0,393;0,5475;0,2997;10,6736
;;;;;24/05/2016;5,2624;5;0,3932;0,5478;0,3001;10,6736
;;;;;25/05/2016;5,5922;6;0,3932;0,5481;0,3004;10,6812
;;;;;26/05/2016;5,5142;6;0,3907;0,5436;0,2955;10,6812
;;;;;27/05/2016;5,4041;5;0,3913;0,5441;0,2961;10,7027
;;;;;28/05/2016;0,61;1;0,3912;0,5443;0,2963;10,7112
;;;;;29/05/2016;0,13;0;0,3917;0,5448;0,2969;10,7315
Area_37;Zona_14;Sottoarea_76;45,11686115;9,068015915;20/05/2016;8,2144;8;0,5257;0,7741;0,5992;11,6447
;;;;;21/05/2016;1,3534;1;0,5208;0,7634;0,5828;11,6447
;;;;;22/05/2016;0,3061;0;0,5201;0,7632;0,5824;11,6318
;;;;;23/05/2016;6,9448;7;0,5211;0,7639;0,5836;11,6514
;;;;;24/05/2016;6,9648;7;0,5215;0,7646;0,5846;11,6514
;;;;;25/05/2016;8,5842;9;0,5224;0,7653;0,5857;11,6761
;;;;;26/05/2016;6,808;7;0,5179;0,7559;0,5714;11,6761
;;;;;27/05/2016;7,7928;8;0,5189;0,7567;0,5726;11,7028
;;;;;28/05/2016;1,03;1;0,5179;0,7561;0,5717;11,7041
;;;;;29/05/2016;0,1067;0;0,5189;0,7569;0,5728;11,7298
Area_38;Zona_14;Sottoarea_77;45,50834843;9,246044214;20/05/2016;7,5028;8;0,4761;0,6962;0,4847;9,4563
;;;;;21/05/2016;1,3481;1;0,4706;0,6816;0,4645;9,4563
;;;;;22/05/2016;0,1001;0;0,4691;0,6802;0,4626;9,3832
;;;;;23/05/2016;5,3284;5;0,4691;0,6805;0,4631;9,3832
;;;;;24/05/2016;7,6708;8;0,4698;0,6812;0,464;9,3832
;;;;;25/05/2016;8,3889;8;0,4706;0,6818;0,4649;9,4031
;;;;;26/05/2016;7,545;8;0,4663;0,6725;0,4523;9,4031
;;;;;27/05/2016;8,432;8;0,4648;0,671;0,4503;9,3672
;;;;;28/05/2016;0,9668;1;0,4645;0,6712;0,4505;9,3737
;;;;;29/05/2016;0,1001;0;0,4649;0,6717;0,4512;9,3864
Area_38;Zona_14;Sottoarea_78;45,51394;9,20192;20/05/2016;0,5857;1;0,1016;0,1726;0,0298;8,6759
;;;;;21/05/2016;0,01;0;0,1012;0,1722;0,0297;8,6759
;;;;;22/05/2016;9,00E-04;0;0,1012;0,1723;0,0297;8,6759
;;;;;23/05/2016;0,4614;0;0,1014;0,1725;0,0298;8,6759
;;;;;24/05/2016;0,3745;0;0,1016;0,1727;0,0298;8,6759
;;;;;25/05/2016;0,892;1;0,1015;0,1727;0,0298;8,6759
;;;;;26/05/2016;0,3591;0;0,1011;0,1723;0,0297;8,6759
;;;;;27/05/2016;0,7234;1;0,1004;0,1714;0,0294;8,6759
;;;;;28/05/2016;0;0;0,1003;0,1714;0,0294;8,6647
;;;;;29/05/2016;9,00E-04;0;0,1001;0,1713;0,0293;8,6647
Area_38;Zona_14;Sottoarea_79;45,4881155;9,20217675;20/05/2016;3,2887;3;0,2478;0,3644;0,1328;10,6488
;;;;;21/05/2016;0,454;0;0,2452;0,3583;0,1284;10,6488
;;;;;22/05/2016;0,0133;0;0,2451;0,3584;0,1285;10,6356
;;;;;23/05/2016;3,5605;4;0,2455;0,3588;0,1287;10,6356
;;;;;24/05/2016;3,93;4;0,2459;0,3591;0,129;10,6356
;;;;;25/05/2016;3,2955;3;0,2462;0,3595;0,1292;10,6563
;;;;;26/05/2016;2,6376;3;0,2443;0,3557;0,1265;10,6563
;;;;;27/05/2016;3,1676;3;0,2436;0,3551;0,1261;10,6072
;;;;;28/05/2016;0,2678;0;0,2425;0,3537;0,1251;10,5931
;;;;;29/05/2016;0,0167;0;0,2428;0,354;0,1253;10,6112
Area_9;Zona_5;Sottoarea_80;44,66438295;10,98717598;20/05/2016;5,8099;6;0,3838;0,5239;0,2745;10,3767
;;;;;21/05/2016;1,5553;2;0,3807;0,5172;0,2675;10,3767
;;;;;22/05/2016;0,01;0;0,3809;0,5175;0,2678;10,3852
;;;;;23/05/2016;6,2144;6;0,38;0,5167;0,267;10,3852
;;;;;24/05/2016;5,438;5;0,38;0,517;0,2673;10,3852
;;;;;25/05/2016;5,6322;6;0,3802;0,5174;0,2677;10,3898
;;;;;26/05/2016;4,7222;5;0,3785;0,5148;0,265;10,3898
;;;;;27/05/2016;5,7598;6;0,3792;0,5153;0,2655;10,4124
;;;;;28/05/2016;2,7618;3;0,3797;0,5158;0,266;10,4304
;;;;;29/05/2016;0;0;0,3798;0,5161;0,2664;10,4406
Area_9;Zona_5;Sottoarea_81;44,63248793;10,98274483;20/05/2016;4,5484;5;0,3398;0,4644;0,2156;10,8317
;;;;;21/05/2016;1,1984;1;0,337;0,4583;0,2101;10,8317
;;;;;22/05/2016;0,0498;0;0,3352;0,4554;0,2074;10,8079
;;;;;23/05/2016;4,09;4;0,335;0,4554;0,2074;10,8079
;;;;;24/05/2016;4,8317;5;0,3355;0,4558;0,2078;10,8079
;;;;;25/05/2016;4,5494;5;0,3359;0,4562;0,2082;10,8236
;;;;;26/05/2016;3,8533;4;0,334;0,453;0,2052;10,8236
;;;;;27/05/2016;3,5251;4;0,3342;0,4533;0,2055;10,8213
;;;;;28/05/2016;1,3784;1;0,3345;0,4537;0,2058;10,8329
;;;;;29/05/2016;0,0167;0;0,3336;0,4528;0,205;10,8276
Area_9;Zona_5;Sottoarea_82;44,57736238;11,19947218;20/05/2016;2,1286;2;0,2225;0,3003;0,0902;11,1688
;;;;;21/05/2016;0,9054;1;0,2213;0,2981;0,0889;11,1688
;;;;;22/05/2016;0,0198;0;0,2215;0,2984;0,089;11,1852
;;;;;23/05/2016;2,8002;3;0,221;0,298;0,0888;11,1852
;;;;;24/05/2016;2,3751;2;0,221;0,298;0,0888;11,1852
;;;;;25/05/2016;2,2872;2;0,2213;0,2983;0,089;11,2075
