"Area","Zona","Sottoarea","Latitudine","Longitudine","Data","Vendite.previste","Vendite.previste.approssimate","Mean.Absolute.Error","Root.Mean.Squared.Error","Mean.Squared.Error","Mean.Absolute.Percentage.Error"
,,,,,"5/29/16","0.4824","0.0","0.3785","0.5247","0.2753","16.9302"
"Area_20","Zona_8","Sottoarea_56","42.13321556","12.40597022","5/20/16","0.0","0.0","0.0722","0.1746","0.0305","30.5435"
,,,,,"5/21/16","0.0","0.0","0.0723","0.1747","0.0305","30.5435"
,,,,,"5/22/16","4.0E-4","0.0","0.0725","0.1749","0.0306","30.5435"
,,,,,"5/23/16","0.0","0.0","0.0726","0.1751","0.0307","30.5435"
,,,,,"5/24/16","0.0111","0.0","0.0727","0.1753","0.0307","30.5435"
,,,,,"5/25/16","3.0E-4","0.0","0.0729","0.1754","0.0308","30.5435"
,,,,,"5/26/16","0.14","0.0","0.073","0.1756","0.0308","30.5435"
,,,,,"5/27/16","0.0","0.0","0.0732","0.1758","0.0309","30.5435"
,,,,,"5/28/16","0.005","0.0","0.0733","0.176","0.031","30.5435"
,,,,,"5/29/16","0.0","0.0","0.0735","0.1761","0.031","30.5435"
"Area_20","Zona_8","Sottoarea_57","42.36844414","12.09577556","5/20/16","6.39","6.0","0.5966","0.8325","0.693","16.1955"
,,,,,"5/21/16","4.0996","4.0","0.5956","0.8318","0.692","15.9974"
,,,,,"5/22/16","1.3786","1.0","0.5954","0.8321","0.6924","15.9596"
,,,,,"5/23/16","3.8432","4.0","0.5966","0.8329","0.6938","15.9904"
,,,,,"5/24/16","6.0962","6.0","0.5972","0.8337","0.695","15.9962"
,,,,,"5/25/16","5.3402","5.0","0.5983","0.8345","0.6964","16.0242"
,,,,,"5/26/16","7.2582","7.0","0.5966","0.8329","0.6937","16.0242"
,,,,,"5/27/16","7.6245","8.0","0.5962","0.833","0.6939","15.9746"
,,,,,"5/28/16","3.366","3.0","0.5968","0.8337","0.6951","15.9867"
,,,,,"5/29/16","0.9333","1.0","0.5973","0.8344","0.6962","15.9956"
"Area_21","Zona_8","Sottoarea_58","41.52513237","13.46805246","5/20/16","4.3166","4.0","0.5386","0.7923","0.6278","16.8306"
,,,,,"5/21/16","2.7525","3.0","0.5369","0.7908","0.6254","16.8306"
,,,,,"5/22/16","0.4557","0.0","0.5375","0.7915","0.6265","16.8384"
,,,,,"5/23/16","3.077","3.0","0.538","0.7922","0.6276","16.8462"
,,,,,"5/24/16","5.1111","5.0","0.5387","0.7929","0.6288","16.8462"
,,,,,"5/25/16","3.4973","3.0","0.5396","0.7937","0.63","16.8741"
,,,,,"5/26/16","3.9434","4.0","0.5384","0.7929","0.6286","16.8741"
,,,,,"5/27/16","4.2271","4.0","0.5393","0.7936","0.6299","16.904"
,,,,,"5/28/16","1.9952","2.0","0.5393","0.7941","0.6305","16.911"
,,,,,"5/29/16","0.4293","0.0","0.54","0.7948","0.6317","16.935"
"Area_21","Zona_8","Sottoarea_59","41.49052331","12.90575956","5/20/16","1.1043","1.0","0.2895","0.4924","0.2425","17.9061"
,,,,,"5/21/16","0.7984","1.0","0.2893","0.4927","0.2427","17.9061"
,,,,,"5/22/16","0.0176","0.0","0.2895","0.4931","0.2431","17.9061"
,,,,,"5/23/16","0.955","1.0","0.29","0.4936","0.2436","17.9061"
,,,,,"5/24/16","1.5919","2.0","0.2903","0.494","0.2441","17.9061"
,,,,,"5/25/16","1.0252","1.0","0.2908","0.4945","0.2446","17.9061"
,,,,,"5/26/16","1.0167","1.0","0.2909","0.4949","0.2449","17.9061"
,,,,,"5/27/16","1.0228","1.0","0.2907","0.4951","0.2451","17.9061"
,,,,,"5/28/16","0.9511","1.0","0.2911","0.4956","0.2456","17.9295"
,,,,,"5/29/16","0.0827","0.0","0.2912","0.496","0.246","17.9081"
"Area_1","Zona_1","Sottoarea_6","42.0110725","13.46300636","5/20/16","0.1636","0.0","0.1448","0.1878","0.0353","21.585"
,,,,,"5/21/16","0.2397","0.0","0.145","0.188","0.0353","21.585"
,,,,,"5/22/16","0.0541","0.0","0.1451","0.1881","0.0354","21.585"
,,,,,"5/23/16","0.3648","0.0","0.1454","0.1883","0.0355","21.585"
,,,,,"5/24/16","0.1664","0.0","0.1457","0.1885","0.0355","21.585"
,,,,,"5/25/16","0.089","0.0","0.1459","0.1887","0.0356","21.585"
,,,,,"5/26/16","0.1386","0.0","0.1456","0.1883","0.0355","21.585"
,,,,,"5/27/16","0.1883","0.0","0.1457","0.1885","0.0355","21.585"
,,,,,"5/28/16","0.061","0.0","0.1457","0.1885","0.0355","21.585"
,,,,,"5/29/16","0.1081","0.0","0.1459","0.1887","0.0356","21.585"
"Area_22","Zona_8","Sottoarea_60","41.69533953","12.75636143","5/20/16","7.1916","7.0","0.6237","0.8822","0.7782","14.982"
,,,,,"5/21/16","6.0428","6.0","0.6227","0.8816","0.7772","14.8949"
,,,,,"5/22/16","1.9734","2.0","0.6219","0.8813","0.7767","14.8211"
,,,,,"5/23/16","4.6083","5.0","0.6227","0.8821","0.7781","14.8349"
,,,,,"5/24/16","5.9843","6.0","0.6239","0.883","0.7797","14.8623"
,,,,,"5/25/16","5.5567","6.0","0.6241","0.8836","0.7807","14.8579"
,,,,,"5/26/16","6.2505","6.0","0.6226","0.8823","0.7785","14.5989"
,,,,,"5/27/16","8.1603","8.0","0.6228","0.8829","0.7795","14.6023"
,,,,,"5/28/16","4.5756","5.0","0.6233","0.8836","0.7808","14.6149"
,,,,,"5/29/16","1.4233","1.0","0.6227","0.8835","0.7806","14.5791"
"Area_2","Zona_1","Sottoarea_7","42.31675165","14.2181936","5/20/16","3.1376","3.0","0.2628","0.5191","0.2694","16.3329"
,,,,,"5/21/16","2.2432","2.0","0.2623","0.519","0.2694","16.3329"
,,,,,"5/22/16","0.5906","1.0","0.2627","0.5195","0.2699","16.3658"
,,,,,"5/23/16","1.7962","2.0","0.2631","0.52","0.2704","16.3846"
,,,,,"5/24/16","2.2542","2.0","0.2631","0.5204","0.2708","16.357"
,,,,,"5/25/16","5.2347","5.0","0.2632","0.5208","0.2713","16.351"
,,,,,"5/26/16","3.7091","4.0","0.2625","0.5206","0.271","16.351"
,,,,,"5/27/16","2.9549","3.0","0.2626","0.5211","0.2715","16.3471"
,,,,,"5/28/16","2.2239","2.0","0.2622","0.5212","0.2716","16.3289"
,,,,,"5/29/16","1.2881","1.0","0.2617","0.5212","0.2716","16.3039"
"Area_2","Zona_1","Sottoarea_8","41.81702418","14.44290954","5/20/16","2.8766","3.0","0.3517","0.4756","0.2262","16.1692"
,,,,,"5/21/16","2.5014","3.0","0.3518","0.4759","0.2265","16.135"
,,,,,"5/22/16","0.4113","0.0","0.3523","0.4763","0.2269","16.1592"
,,,,,"5/23/16","1.4844","1.0","0.3521","0.4764","0.227","16.1481"
,,,,,"5/24/16","3.9017","4.0","0.3525","0.4768","0.2274","16.1458"
,,,,,"5/25/16","2.4918","2.0","0.353","0.4773","0.2278","16.1708"
,,,,,"5/26/16","2.4578","2.0","0.3506","0.4726","0.2233","16.1708"
,,,,,"5/27/16","2.9834","3.0","0.3508","0.4729","0.2236","16.1783"
,,,,,"5/28/16","1.6791","2.0","0.3502","0.4726","0.2233","16.1806"
,,,,,"5/29/16","0.6707","1.0","0.3507","0.473","0.2238","16.2029"
"Area_33","Zona_13","Sottoarea_9","43.73349123","12.74171308","5/20/16","1.9097","2.0","0.2268","0.2963","0.0878","14.7542"
,,,,,"5/21/16","1.5282","2.0","0.2255","0.2941","0.0865","14.7542"
,,,,,"5/22/16","0.1068","0.0","0.2238","0.2905","0.0844","14.7265"
,,,,,"5/23/16","1.4837","1.0","0.2241","0.2908","0.0846","14.7398"
,,,,,"5/24/16","1.538","2.0","0.2243","0.2911","0.0847","14.7476"
,,,,,"5/25/16","1.5241","2.0","0.2247","0.2913","0.0849","14.7719"
,,,,,"5/26/16","1.8718","2.0","0.2239","0.2903","0.0843","14.7719"
,,,,,"5/27/16","2.056","2.0","0.2238","0.2903","0.0843","14.7729"
,,,,,"5/28/16","0.937","1.0","0.2222","0.2872","0.0825","14.761"
,,,,,"5/29/16","0.0913","0.0","0.2224","0.2875","0.0826","14.7822"
"Area_44","Zona_16","Sottoarea_91","45.73062652","8.356873243","5/20/16","3.1785","3.0","0.426","0.7029","0.494","16.3622"
,,,,,"5/21/16","1.9524","2.0","0.4247","0.7019","0.4926","16.3622"
,,,,,"5/22/16","0.6768","1.0","0.4245","0.7021","0.493","16.2768"
,,,,,"5/23/16","2.4145","2.0","0.4248","0.7028","0.4939","16.2576"
,,,,,"5/24/16","3.7351","4.0","0.4252","0.7034","0.4948","16.2493"
,,,,,"5/25/16","2.8918","3.0","0.4252","0.7038","0.4954","16.1914"
,,,,,"5/26/16","3.7353","4.0","0.4238","0.7027","0.4937","16.1914"
,,,,,"5/27/16","3.5885","4.0","0.4241","0.7032","0.4946","16.1956"
,,,,,"5/28/16","1.0843","1.0","0.4246","0.7039","0.4955","16.2212"
,,,,,"5/29/16","0.2232","0.0","0.4246","0.7043","0.4961","16.2069"
"Area_72","Zona_27","Sottoarea_92","45.29364014","11.78428915","5/20/16","3.6648","4.0","0.4314","0.5882","0.346","15.5364"
,,,,,"5/21/16","2.1879","2.0","0.4304","0.5873","0.3449","15.3684"
,,,,,"5/22/16","0.6932","1.0","0.4281","0.5836","0.3406","15.3446"
,,,,,"5/23/16","3.9335","4.0","0.4282","0.5839","0.341","15.3357"
,,,,,"5/24/16","4.1419","4.0","0.4287","0.5845","0.3416","15.3338"
,,,,,"5/25/16","3.9275","4.0","0.4294","0.585","0.3423","15.3593"
,,,,,"5/26/16","3.8934","4.0","0.4283","0.584","0.3411","15.1822"
,,,,,"5/27/16","3.7679","4.0","0.4281","0.5841","0.3412","15.1915"
,,,,,"5/28/16","2.2594","2.0","0.4281","0.5844","0.3415","15.2056"
,,,,,"5/29/16","1.0075","1.0","0.4275","0.5841","0.3411","15.1608"
"Area_72","Zona_27","Sottoarea_93","45.53432909","11.90681753","5/20/16","1.6495","2.0","0.2033","0.3064","0.0939","13.3802"
,,,,,"5/21/16","1.1486","1.0","0.2029","0.3061","0.0937","13.3802"
,,,,,"5/22/16","0.2795","0.0","0.2022","0.3054","0.0933","13.366"
,,,,,"5/23/16","1.5776","2.0","0.2025","0.3057","0.0934","13.3873"
,,,,,"5/24/16","1.0403","1.0","0.2028","0.306","0.0936","13.3873"
,,,,,"5/25/16","1.1119","1.0","0.2018","0.3048","0.0929","13.3873"
,,,,,"5/26/16","1.43","1.0","0.2014","0.3045","0.0927","13.3873"
,,,,,"5/27/16","1.7341","2.0","0.2018","0.3048","0.0929","13.4142"
,,,,,"5/28/16","0.4933","0.0","0.2015","0.3047","0.0929","13.405"
,,,,,"5/29/16","0.2164","0.0","0.2018","0.305","0.093","13.4309"
"Area_58","Zona_21","Sottoarea_94","37.92942416","13.3974827","5/20/16","5.9035","6.0","0.3471","0.4683","0.2193","15.447"
,,,,,"5/21/16","2.7065","3.0","0.3462","0.4673","0.2183","15.2956"
,,,,,"5/22/16","1.52","2.0","0.3467","0.4677","0.2188","15.3192"
,,,,,"5/23/16","2.4901","2.0","0.3466","0.4679","0.2189","15.3093"
,,,,,"5/24/16","3.8145","4.0","0.3471","0.4683","0.2193","15.3234"
,,,,,"5/25/16","3.5801","4.0","0.347","0.4685","0.2194","15.2716"
,,,,,"5/26/16","4.3662","4.0","0.3452","0.4655","0.2166","15.2716"
,,,,,"5/27/16","5.5548","6.0","0.345","0.4655","0.2167","15.2586"
,,,,,"5/28/16","2.6329","3.0","0.3455","0.466","0.2171","15.2846"
,,,,,"5/29/16","1.2793","1.0","0.3461","0.4665","0.2176","15.3166"
"Area_58","Zona_21","Sottoarea_95","37.95570989","13.8953884","5/20/16","3.5265","4.0","0.2502","0.3389","0.1148","15.2891"
,,,,,"5/21/16","2.2097","2.0","0.2495","0.338","0.1143","15.2891"
,,,,,"5/22/16","0.8365","1.0","0.2497","0.3383","0.1145","15.2947"
,,,,,"5/23/16","1.5618","2.0","0.2495","0.3383","0.1144","15.2947"
,,,,,"5/24/16","2.6472","3.0","0.2496","0.3385","0.1146","15.2873"
,,,,,"5/25/16","3.1665","3.0","0.25","0.3388","0.1148","15.3089"
,,,,,"5/26/16","2.5843","3.0","0.2493","0.3382","0.1144","15.3089"
,,,,,"5/27/16","3.637","4.0","0.2495","0.3384","0.1145","15.3026"
,,,,,"5/28/16","1.9305","2.0","0.2496","0.3387","0.1147","15.2995"
,,,,,"5/29/16","1.0097","1.0","0.2501","0.339","0.1149","15.3246"
"Area_10","Zona_5","Sottoarea_96","44.75419341","10.2350368","5/20/16","3.5506","4.0","0.5286","0.8138","0.6622","21.7684"
,,,,,"5/21/16","2.5872","3.0","0.5285","0.8141","0.6628","21.6832"
,,,,,"5/22/16","0.1433","0.0","0.5291","0.8149","0.664","21.7086"
,,,,,"5/23/16","2.813","3.0","0.5301","0.8157","0.6653","21.7537"
,,,,,"5/24/16","3.863","4.0","0.5308","0.8164","0.6666","21.7525"
,,,,,"5/25/16","3.6212","4.0","0.5307","0.8169","0.6673","21.6749"
,,,,,"5/26/16","4.4361","4.0","0.5301","0.8169","0.6673","21.6749"
,,,,,"5/27/16","6.5985","7.0","0.5301","0.8173","0.668","21.6009"
,,,,,"5/28/16","1.7633","2.0","0.5309","0.8181","0.6693","21.6367"
,,,,,"5/29/16","0.7067","1.0","0.5314","0.8189","0.6705","21.6201"
"Area_10","Zona_5","Sottoarea_97","44.80799549","9.71154352","5/20/16","4.1259","4.0","0.256","0.4016","0.1613","15.7632"
,,,,,"5/21/16","2.6114","3.0","0.2555","0.4014","0.1611","15.7632"
,,,,,"5/22/16","1.7867","2.0","0.256","0.4018","0.1614","15.7972"
,,,,,"5/23/16","3.4199","3.0","0.2563","0.4022","0.1617","15.8097"
,,,,,"5/24/16","3.4163","3.0","0.2567","0.4025","0.162","15.8097"
,,,,,"5/25/16","3.7488","4.0","0.2571","0.4029","0.1624","15.8333"
,,,,,"5/26/16","5.5822","6.0","0.2571","0.4032","0.1626","15.8143"
,,,,,"5/27/16","3.8661","4.0","0.2571","0.4034","0.1627","15.7835"
,,,,,"5/28/16","2.15","2.0","0.2576","0.4038","0.1631","15.8198"
,,,,,"5/29/16","1.7332","2.0","0.2578","0.4042","0.1634","15.8283"
"Area_71","Zona_26","Sottoarea_98","42.70943265","12.64360162","5/20/16","1.8032","2.0","0.204","0.2732","0.0747","13.5661"
,,,,,"5/21/16","1.7788","2.0","0.2036","0.2729","0.0745","13.5038"
,,,,,"5/22/16","0.2367","0.0","0.2033","0.2727","0.0744","13.5078"
,,,,,"5/23/16","1.3387","1.0","0.203","0.2725","0.0742","13.4945"
,,,,,"5/24/16","1.2258","1.0","0.203","0.2726","0.0743","13.4945"
,,,,,"5/25/16","1.3532","1.0","0.203","0.2727","0.0744","13.4729"
,,,,,"5/26/16","1.8542","2.0","0.2019","0.2711","0.0735","13.4729"
,,,,,"5/27/16","1.9451","2.0","0.2016","0.2708","0.0734","13.476"
,,,,,"5/28/16","0.97","1.0","0.2013","0.2706","0.0732","13.4786"
,,,,,"5/29/16","0.0367","0.0","0.1983","0.2601","0.0676","13.4445"
"Area_71","Zona_26","Sottoarea_99","43.13323234","12.36163009","5/20/16","2.3488","2.0","0.2625","0.3648","0.1331","13.6721"
,,,,,"5/21/16","2.9914","3.0","0.2601","0.3594","0.1292","13.6721"
,,,,,"5/22/16","0.2096","0.0","0.2589","0.3575","0.1278","13.6692"
,,,,,"5/23/16","1.5168","2.0","0.2592","0.3579","0.1281","13.6818"
,,,,,"5/24/16","1.4168","1.0","0.2594","0.3582","0.1283","13.6764"
,,,,,"5/25/16","2.4706","2.0","0.2598","0.3585","0.1285","13.6992"
,,,,,"5/26/16","2.2033","2.0","0.2588","0.3573","0.1276","13.6992"
,,,,,"5/27/16","2.0223","2.0","0.2574","0.3552","0.1261","13.6878"
,,,,,"5/28/16","0.51","1.0","0.2559","0.3527","0.1244","13.604"
,,,,,"5/29/16","0.2178","0.0","0.2564","0.353","0.1246","13.6324"
"Area_5","Zona_3","Sottoarea_32","38.84366986","16.30740736","5/20/16","0.0","0.0","0.0075","0.0421","0.0018","38.4"
,,,,,"5/21/16","0.0","0.0","0.0075","0.0421","0.0018","38.4"
,,,,,"5/22/16","0.0","0.0","0.0075","0.0422","0.0018","38.4"
,,,,,"5/23/16","0.0","0.0","0.0075","0.0422","0.0018","38.4"
,,,,,"5/24/16","0.0","0.0","0.0075","0.0422","0.0018","38.4"
,,,,,"5/25/16","0.0","0.0","0.0076","0.0423","0.0018","38.4"
,,,,,"5/26/16","0.0","0.0","0.0076","0.0423","0.0018","38.4"
,,,,,"5/27/16","0.0","0.0","0.0076","0.0424","0.0018","38.4"
,,,,,"5/28/16","0.0","0.0","0.0076","0.0424","0.0018","38.4"
,,,,,"5/29/16","0.0","0.0","0.0076","0.0424","0.0018","38.4"
"Area_27","Zona_9","Sottoarea_61","44.31096961","9.52927073","5/20/16","6.2266","6.0","0.6127","0.9488","0.9003","16.9093"
,,,,,"5/21/16","4.0643","4.0","0.6094","0.9443","0.8918","16.4731"
,,,,,"5/22/16","1.4871","1.0","0.6079","0.9433","0.8899","16.3658"
,,,,,"5/23/16","2.56","3.0","0.6089","0.9443","0.8916","16.3947"
,,,,,"5/24/16","4.7871","5.0","0.6094","0.9451","0.8931","16.4036"
,,,,,"5/25/16","4.3021","4.0","0.6092","0.9455","0.8939","16.3891"
,,,,,"5/26/16","5.6339","6.0","0.605","0.9386","0.881","15.8569"
,,,,,"5/27/16","8.0436","8.0","0.6033","0.9373","0.8786","15.7379"
,,,,,"5/28/16","3.4433","3.0","0.6026","0.9373","0.8785","15.7204"
,,,,,"5/29/16","1.2072","1.0","0.6031","0.9381","0.88","15.7381"
"Area_28","Zona_9","Sottoarea_62","44.15224228","8.177597744","5/20/16","4.1756","4.0","0.4365","0.6636","0.4403","16.3984"
,,,,,"5/21/16","3.876","4.0","0.4356","0.663","0.4396","16.2439"
,,,,,"5/22/16","0.626","1.0","0.4356","0.6634","0.4401","16.2488"
,,,,,"5/23/16","2.1425","2.0","0.4358","0.6639","0.4408","16.2469"
,,,,,"5/24/16","2.6393","3.0","0.4366","0.6646","0.4416","16.2721"
,,,,,"5/25/16","3.2714","3.0","0.4372","0.6652","0.4425","16.2985"
,,,,,"5/26/16","3.9535","4.0","0.4354","0.6632","0.4399","16.2985"
,,,,,"5/27/16","4.1693","4.0","0.4353","0.6635","0.4402","16.3119"
,,,,,"5/28/16","3.56","4.0","0.4358","0.6641","0.4411","16.3351"
,,,,,"5/29/16","0.663","1.0","0.4362","0.6647","0.4418","16.352"
"Area_28","Zona_9","Sottoarea_63","44.52659345","8.942896613","5/20/16","2.4307","2.0","0.2064","0.282","0.0795","13.4175"
,,,,,"5/21/16","1.7414","2.0","0.2056","0.2809","0.0789","13.4175"
,,,,,"5/22/16","0.6041","1.0","0.2051","0.2804","0.0786","13.4175"
,,,,,"5/23/16","0.5781","1.0","0.2054","0.2807","0.0788","13.4359"
,,,,,"5/24/16","1.9603","2.0","0.2052","0.2807","0.0788","13.4044"
,,,,,"5/25/16","2.8457","3.0","0.2047","0.2803","0.0785","13.4044"
,,,,,"5/26/16","2.4791","2.0","0.2036","0.2784","0.0775","13.4044"
,,,,,"5/27/16","2.1701","2.0","0.2036","0.2785","0.0776","13.391"
,,,,,"5/28/16","1.9287","2.0","0.2034","0.2785","0.0776","13.3881"
,,,,,"5/29/16","0.6808","1.0","0.2036","0.2787","0.0777","13.3853"
"Area_34","Zona_13","Sottoarea_64","43.11526676","13.45773228","5/20/16","4.4454","4.0","0.4596","0.6233","0.3886","14.6407"
,,,,,"5/21/16","4.4342","4.0","0.4579","0.6212","0.3859","14.3935"
,,,,,"5/22/16","1.0033","1.0","0.4522","0.6036","0.3644","14.3651"
,,,,,"5/23/16","3.0304","3.0","0.4528","0.6042","0.365","14.3849"
,,,,,"5/24/16","4.0935","4.0","0.4532","0.6047","0.3657","14.3696"
,,,,,"5/25/16","3.7838","4.0","0.4536","0.6052","0.3663","14.3856"
,,,,,"5/26/16","4.4701","4.0","0.4507","0.5997","0.3596","14.3856"
,,,,,"5/27/16","4.1475","4.0","0.45","0.5993","0.3591","14.3889"
,,,,,"5/28/16","2.0621","2.0","0.4453","0.5865","0.344","14.3652"
,,,,,"5/29/16","1.12","1.0","0.4442","0.5854","0.3427","14.3258"
"Area_34","Zona_13","Sottoarea_65","43.48984292","13.51013546","5/20/16","0.3628","0.0","0.152","0.1943","0.0378","16.7682"
,,,,,"5/21/16","0.3501","0.0","0.152","0.1944","0.0378","16.7682"
,,,,,"5/22/16","0.0767","0.0","0.151","0.1924","0.037","16.6949"
,,,,,"5/23/16","0.3398","0.0","0.1512","0.1926","0.0371","16.6949"
,,,,,"5/24/16","0.84","1.0","0.1515","0.1928","0.0372","16.6949"
,,,,,"5/25/16","0.5644","1.0","0.1514","0.1927","0.0371","16.6949"
,,,,,"5/26/16","0.847","1.0","0.1515","0.1929","0.0372","16.6949"
,,,,,"5/27/16","0.2464","0.0","0.1515","0.1929","0.0372","16.693"
,,,,,"5/28/16","0.2467","0.0","0.1515","0.193","0.0372","16.6961"
,,,,,"5/29/16","0.0676","0.0","0.1514","0.1929","0.0372","16.6758"
"Area_26","Zona_10","Sottoarea_66","45.53007872","9.41654608","5/20/16","2.8066","3.0","0.3654","0.5835","0.3404","18.4981"
,,,,,"5/21/16","1.2883","1.0","0.3654","0.5838","0.3408","18.4574"
,,,,,"5/22/16","0.2267","0.0","0.366","0.5844","0.3415","18.4898"
,,,,,"5/23/16","0.8496","1.0","0.3659","0.5847","0.3419","18.4872"
,,,,,"5/24/16","2.2444","2.0","0.3666","0.5853","0.3426","18.5239"
,,,,,"5/25/16","2.089","2.0","0.3668","0.5857","0.3431","18.5004"
,,,,,"5/26/16","2.3772","2.0","0.365","0.5835","0.3405","18.5004"
,,,,,"5/27/16","3.2898","3.0","0.3645","0.5835","0.3405","18.4099"
,,,,,"5/28/16","1.3548","1.0","0.3651","0.5841","0.3412","18.4425"
,,,,,"5/29/16","0.4195","0.0","0.3647","0.5841","0.3412","18.3564"
"Area_26","Zona_10","Sottoarea_67","45.27166117","9.956184893","5/20/16","2.2885","2.0","0.3637","0.6629","0.4394","16.3146"
,,,,,"5/21/16","1.2401","1.0","0.3634","0.6631","0.4397","16.235"
,,,,,"5/22/16","0.1598","0.0","0.3629","0.6633","0.4399","16.239"
,,,,,"5/23/16","1.692","2.0","0.3629","0.6637","0.4405","16.234"
,,,,,"5/24/16","2.063","2.0","0.3633","0.6643","0.4413","16.2333"
,,,,,"5/25/16","2.473","2.0","0.364","0.665","0.4422","16.2691"
,,,,,"5/26/16","1.84","2.0","0.3641","0.6655","0.4429","16.2268"
,,,,,"5/27/16","2.5268","3.0","0.3645","0.6661","0.4437","16.2528"
,,,,,"5/28/16","1.0189","1.0","0.3643","0.6664","0.4441","16.2348"
,,,,,"5/29/16","0.12","0.0","0.3642","0.6669","0.4447","16.2262"
"Area_55","Zona_20","Sottoarea_68","38.16890584","15.0050164","5/20/16","1.9818","2.0","0.2375","0.3305","0.1092","14.7995"
,,,,,"5/21/16","1.4024","1.0","0.2379","0.3308","0.1094","14.8191"
,,,,,"5/22/16","0.4367","0.0","0.2383","0.3311","0.1097","14.8513"
,,,,,"5/23/16","1.4482","1.0","0.2387","0.3315","0.1099","14.8728"
,,,,,"5/24/16","1.606","2.0","0.2389","0.3317","0.1101","14.878"
,,,,,"5/25/16","1.7875","2.0","0.239","0.332","0.1102","14.8717"
,,,,,"5/26/16","1.7177","2.0","0.2392","0.3322","0.1104","14.8662"
,,,,,"5/27/16","2.1422","2.0","0.2392","0.3324","0.1105","14.849"
,,,,,"5/28/16","1.5577","2.0","0.2394","0.3327","0.1107","14.8522"
,,,,,"5/29/16","0.5822","1.0","0.2393","0.3327","0.1107","14.8169"
"Area_55","Zona_20","Sottoarea_69","38.05824966","15.35716607","5/20/16","2.1348","2.0","0.235","0.3289","0.1082","15.0919"
,,,,,"5/21/16","1.4416","1.0","0.2349","0.329","0.1082","15.0919"
,,,,,"5/22/16","0.0804","0.0","0.2351","0.3293","0.1084","15.0961"
,,,,,"5/23/16","1.8211","2.0","0.2354","0.3296","0.1086","15.1172"
,,,,,"5/24/16","2.0785","2.0","0.2356","0.3298","0.1088","15.1112"
,,,,,"5/25/16","1.9476","2.0","0.2351","0.3295","0.1086","15.1112"
,,,,,"5/26/16","1.5364","2.0","0.2348","0.3293","0.1085","15.1112"
,,,,,"5/27/16","2.5412","3.0","0.2349","0.3296","0.1086","15.1027"
,,,,,"5/28/16","1.0067","1.0","0.2348","0.3297","0.1087","15.0823"
,,,,,"5/29/16","0.0467","0.0","0.2347","0.3297","0.1087","15.0396"
"Area_35","Zona_14","Sottoarea_70","45.46042444","9.195547778","5/20/16","1.2479","1.0","0.1621","0.2307","0.0532","10.4519"
,,,,,"5/21/16","1.2796","1.0","0.1616","0.2303","0.053","10.4519"
,,,,,"5/22/16","0.047","0.0","0.1612","0.2299","0.0529","10.4519"
,,,,,"5/23/16","0.442","0.0","0.161","0.2298","0.0528","10.4061"
,,,,,"5/24/16","0.8642","1.0","0.1612","0.2301","0.0529","10.4061"
,,,,,"5/25/16","0.2907","0.0","0.1608","0.2297","0.0528","10.4061"
,,,,,"5/26/16","0.9817","1.0","0.1605","0.2294","0.0526","10.4061"
,,,,,"5/27/16","1.3351","1.0","0.1608","0.2297","0.0527","10.4322"
,,,,,"5/28/16","1.0846","1.0","0.161","0.2299","0.0528","10.4514"
,,,,,"5/29/16","0.0901","0.0","0.1612","0.2301","0.0529","10.4572"
"Area_35","Zona_14","Sottoarea_71","45.48031483","9.1283765","5/20/16","1.062","1.0","0.176","0.2664","0.071","12.5944"
,,,,,"5/21/16","0.9","1.0","0.1758","0.2664","0.071","12.5944"
,,,,,"5/22/16","0.1347","0.0","0.1754","0.2661","0.0708","12.5944"
,,,,,"5/23/16","0.2775","0.0","0.1756","0.2664","0.0709","12.5944"
,,,,,"5/24/16","0.4367","0.0","0.1758","0.2666","0.0711","12.5944"
,,,,,"5/25/16","0.9102","1.0","0.1755","0.2665","0.071","12.5944"
,,,,,"5/26/16","1.3677","1.0","0.1755","0.2666","0.0711","12.5944"
,,,,,"5/27/16","0.9917","1.0","0.1755","0.2668","0.0712","12.5843"
,,,,,"5/28/16","0.9075","1.0","0.1756","0.267","0.0713","12.5841"
,,,,,"5/29/16","0.1281","0.0","0.1757","0.2672","0.0714","12.5806"
"Area_35","Zona_14","Sottoarea_72","45.45531267","9.185743","5/20/16","0.0","0.0","0.1297","0.1703","0.029","19.7669"
,,,,,"5/21/16","0.0067","0.0","0.1297","0.1704","0.029","19.7669"
,,,,,"5/22/16","0.001","0.0","0.1298","0.1705","0.0291","19.7669"
,,,,,"5/23/16","0.0","0.0","0.13","0.1707","0.0291","19.7669"
,,,,,"5/24/16","0.1527","0.0","0.1303","0.1708","0.0292","19.7669"
,,,,,"5/25/16","0.038","0.0","0.1301","0.1707","0.0292","19.7669"
,,,,,"5/26/16","0.2139","0.0","0.1303","0.1709","0.0292","19.7669"
,,,,,"5/27/16","0.0","0.0","0.1304","0.1711","0.0293","19.7669"
,,,,,"5/28/16","0.0233","0.0","0.1305","0.1712","0.0293","19.7669"
,,,,,"5/29/16","0.0","0.0","0.1307","0.1713","0.0294","19.7669"
"Area_36","Zona_14","Sottoarea_73","45.395908","9.1832491","5/20/16","2.4951","2.0","0.3068","0.4815","0.2319","18.1123"
,,,,,"5/21/16","1.6691","2.0","0.3062","0.4812","0.2316","18.1123"
,,,,,"5/22/16","0.4297","0.0","0.3067","0.4817","0.232","18.1357"
