"Sottoarea_144.Prodotto_1.Zona","Sottoarea_144.Prodotto_1.Zona_Number","Sottoarea_144.Prodotto_1.Area","Sottoarea_144.Prodotto_1.Area_Number","Sottoarea_144.Prodotto_1.Sottoarea","Sottoarea_144.Prodotto_1.Sottoarea_Number","Sottoarea_144.Prodotto_1.Latitudine","Sottoarea_144.Prodotto_1.Longitudine","Sottoarea_144.Prodotto_1.Categoria_prodotto","Sottoarea_144.Prodotto_1.Categoria_prodotto_Number","Sottoarea_144.Prodotto_1.Data","Sottoarea_144.Prodotto_1.Year","Sottoarea_144.Prodotto_1.Month","Sottoarea_144.Prodotto_1.Day_Number","Sottoarea_144.Prodotto_1.Day","Sottoarea_144.Prodotto_1.Weekend","Sottoarea_144.Prodotto_1.Holiday","Sottoarea_144.Prodotto_1.Season","Sottoarea_144.Prodotto_1.Vendite"
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-23","2015","marzo",23,"lunedì",0,0,"primavera",12
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-24","2015","marzo",24,"martedì",0,0,"primavera",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-25","2015","marzo",25,"mercoledì",0,0,"primavera",12
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-26","2015","marzo",26,"giovedì",0,0,"primavera",6
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-27","2015","marzo",27,"venerdì",0,0,"primavera",12
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-28","2015","marzo",28,"sabato",1,0,"primavera",5
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-29","2015","marzo",29,"domenica",1,0,"primavera",2
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-30","2015","marzo",30,"lunedì",0,0,"primavera",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-31","2015","marzo",31,"martedì",0,0,"primavera",13
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-01","2015","aprile",1,"mercoledì",0,0,"primavera",12
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-02","2015","aprile",2,"giovedì",0,0,"primavera",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-03","2015","aprile",3,"venerdì",0,0,"primavera",12
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-04","2015","aprile",4,"sabato",1,0,"primavera",5
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-05","2015","aprile",5,"domenica",1,1,"primavera",2
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-06","2015","aprile",6,"lunedì",0,1,"primavera",0
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-07","2015","aprile",7,"martedì",0,0,"primavera",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-08","2015","aprile",8,"mercoledì",0,0,"primavera",14
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-09","2015","aprile",9,"giovedì",0,0,"primavera",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-10","2015","aprile",10,"venerdì",0,0,"primavera",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-11","2015","aprile",11,"sabato",1,0,"primavera",1
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-12","2015","aprile",12,"domenica",1,0,"primavera",2
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-13","2015","aprile",13,"lunedì",0,0,"primavera",13
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-14","2015","aprile",14,"martedì",0,0,"primavera",13
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-15","2015","aprile",15,"mercoledì",0,0,"primavera",13
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-16","2015","aprile",16,"giovedì",0,0,"primavera",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-17","2015","aprile",17,"venerdì",0,0,"primavera",12
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-18","2015","aprile",18,"sabato",1,0,"primavera",4
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-19","2015","aprile",19,"domenica",1,0,"primavera",2
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-20","2015","aprile",20,"lunedì",0,0,"primavera",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-21","2015","aprile",21,"martedì",0,0,"primavera",8
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-22","2015","aprile",22,"mercoledì",0,0,"primavera",7
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-23","2015","aprile",23,"giovedì",0,0,"primavera",12
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-24","2015","aprile",24,"venerdì",0,0,"primavera",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-25","2015","aprile",25,"sabato",1,1,"primavera",3
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-26","2015","aprile",26,"domenica",1,0,"primavera",1
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-27","2015","aprile",27,"lunedì",0,0,"primavera",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-28","2015","aprile",28,"martedì",0,0,"primavera",13
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-29","2015","aprile",29,"mercoledì",0,0,"primavera",8
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-04-30","2015","aprile",30,"giovedì",0,0,"primavera",13
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-01","2015","maggio",1,"venerdì",0,1,"primavera",2
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-02","2015","maggio",2,"sabato",1,0,"primavera",0
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-03","2015","maggio",3,"domenica",1,0,"primavera",1
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-04","2015","maggio",4,"lunedì",0,0,"primavera",8
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-05","2015","maggio",5,"martedì",0,0,"primavera",14
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-06","2015","maggio",6,"mercoledì",0,0,"primavera",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-07","2015","maggio",7,"giovedì",0,0,"primavera",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-08","2015","maggio",8,"venerdì",0,0,"primavera",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-09","2015","maggio",9,"sabato",1,0,"primavera",2
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-10","2015","maggio",10,"domenica",1,0,"primavera",0
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-11","2015","maggio",11,"lunedì",0,0,"primavera",13
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-12","2015","maggio",12,"martedì",0,0,"primavera",15
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-13","2015","maggio",13,"mercoledì",0,0,"primavera",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-14","2015","maggio",14,"giovedì",0,0,"primavera",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-15","2015","maggio",15,"venerdì",0,0,"primavera",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-16","2015","maggio",16,"sabato",1,0,"primavera",4
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-17","2015","maggio",17,"domenica",1,0,"primavera",2
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-18","2015","maggio",18,"lunedì",0,0,"primavera",15
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-19","2015","maggio",19,"martedì",0,0,"primavera",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-20","2015","maggio",20,"mercoledì",0,0,"primavera",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-21","2015","maggio",21,"giovedì",0,0,"primavera",3
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-22","2015","maggio",22,"venerdì",0,0,"primavera",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-23","2015","maggio",23,"sabato",1,0,"primavera",7
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-24","2015","maggio",24,"domenica",1,0,"primavera",2
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-25","2015","maggio",25,"lunedì",0,0,"primavera",7
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-26","2015","maggio",26,"martedì",0,0,"primavera",13
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-27","2015","maggio",27,"mercoledì",0,0,"primavera",14
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-28","2015","maggio",28,"giovedì",0,0,"primavera",8
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-29","2015","maggio",29,"venerdì",0,0,"primavera",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-30","2015","maggio",30,"sabato",1,0,"primavera",4
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-05-31","2015","maggio",31,"domenica",1,0,"primavera",3
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-01","2015","giugno",1,"lunedì",0,0,"primavera",5
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-02","2015","giugno",2,"martedì",0,1,"primavera",6
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-03","2015","giugno",3,"mercoledì",0,0,"primavera",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-04","2015","giugno",4,"giovedì",0,0,"primavera",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-05","2015","giugno",5,"venerdì",0,0,"primavera",15
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-06","2015","giugno",6,"sabato",1,0,"primavera",5
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-07","2015","giugno",7,"domenica",1,0,"primavera",2
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-08","2015","giugno",8,"lunedì",0,0,"primavera",13
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-09","2015","giugno",9,"martedì",0,0,"primavera",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-10","2015","giugno",10,"mercoledì",0,0,"primavera",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-11","2015","giugno",11,"giovedì",0,0,"primavera",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-12","2015","giugno",12,"venerdì",0,0,"primavera",12
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-13","2015","giugno",13,"sabato",1,0,"primavera",2
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-14","2015","giugno",14,"domenica",1,0,"primavera",2
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-15","2015","giugno",15,"lunedì",0,0,"primavera",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-16","2015","giugno",16,"martedì",0,0,"primavera",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-17","2015","giugno",17,"mercoledì",0,0,"primavera",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-18","2015","giugno",18,"giovedì",0,0,"primavera",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-19","2015","giugno",19,"venerdì",0,0,"primavera",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-20","2015","giugno",20,"sabato",1,0,"primavera",4
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-21","2015","giugno",21,"domenica",1,0,"estate",2
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-22","2015","giugno",22,"lunedì",0,0,"estate",12
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-23","2015","giugno",23,"martedì",0,0,"estate",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-24","2015","giugno",24,"mercoledì",0,0,"estate",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-25","2015","giugno",25,"giovedì",0,0,"estate",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-26","2015","giugno",26,"venerdì",0,0,"estate",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-27","2015","giugno",27,"sabato",1,0,"estate",12
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-28","2015","giugno",28,"domenica",1,0,"estate",2
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-29","2015","giugno",29,"lunedì",0,0,"estate",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-06-30","2015","giugno",30,"martedì",0,0,"estate",13
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-01","2015","luglio",1,"mercoledì",0,0,"estate",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-02","2015","luglio",2,"giovedì",0,0,"estate",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-03","2015","luglio",3,"venerdì",0,0,"estate",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-04","2015","luglio",4,"sabato",1,0,"estate",3
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-05","2015","luglio",5,"domenica",1,0,"estate",2
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-06","2015","luglio",6,"lunedì",0,0,"estate",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-07","2015","luglio",7,"martedì",0,0,"estate",12
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-08","2015","luglio",8,"mercoledì",0,0,"estate",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-09","2015","luglio",9,"giovedì",0,0,"estate",8
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-10","2015","luglio",10,"venerdì",0,0,"estate",12
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-11","2015","luglio",11,"sabato",1,0,"estate",8
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-12","2015","luglio",12,"domenica",1,0,"estate",2
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-13","2015","luglio",13,"lunedì",0,0,"estate",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-14","2015","luglio",14,"martedì",0,0,"estate",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-15","2015","luglio",15,"mercoledì",0,0,"estate",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-16","2015","luglio",16,"giovedì",0,0,"estate",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-17","2015","luglio",17,"venerdì",0,0,"estate",16
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-18","2015","luglio",18,"sabato",1,0,"estate",3
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-19","2015","luglio",19,"domenica",1,0,"estate",2
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-20","2015","luglio",20,"lunedì",0,0,"estate",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-21","2015","luglio",21,"martedì",0,0,"estate",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-22","2015","luglio",22,"mercoledì",0,0,"estate",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-23","2015","luglio",23,"giovedì",0,0,"estate",7
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-24","2015","luglio",24,"venerdì",0,0,"estate",12
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-25","2015","luglio",25,"sabato",1,0,"estate",3
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-26","2015","luglio",26,"domenica",1,0,"estate",1
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-27","2015","luglio",27,"lunedì",0,0,"estate",5
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-28","2015","luglio",28,"martedì",0,0,"estate",12
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-29","2015","luglio",29,"mercoledì",0,0,"estate",7
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-30","2015","luglio",30,"giovedì",0,0,"estate",7
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-07-31","2015","luglio",31,"venerdì",0,0,"estate",12
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-08-01","2015","agosto",1,"sabato",1,0,"estate",4
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-08-02","2015","agosto",2,"domenica",1,0,"estate",1
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-08-03","2015","agosto",3,"lunedì",0,0,"estate",12
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-08-04","2015","agosto",4,"martedì",0,0,"estate",13
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-08-05","2015","agosto",5,"mercoledì",0,0,"estate",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-08-06","2015","agosto",6,"giovedì",0,0,"estate",7
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-08-07","2015","agosto",7,"venerdì",0,0,"estate",7
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-08-08","2015","agosto",8,"sabato",1,0,"estate",2
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-08-09","2015","agosto",9,"domenica",1,0,"estate",1
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-08-10","2015","agosto",10,"lunedì",0,0,"estate",7
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-08-11","2015","agosto",11,"martedì",0,0,"estate",7
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-08-12","2015","agosto",12,"mercoledì",0,0,"estate",6
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-08-13","2015","agosto",13,"giovedì",0,0,"estate",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-08-14","2015","agosto",14,"venerdì",0,0,"estate",8
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-08-15","2015","agosto",15,"sabato",1,1,"estate",1
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-08-16","2015","agosto",16,"domenica",1,0,"estate",0
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-08-17","2015","agosto",17,"lunedì",0,0,"estate",6
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-08-18","2015","agosto",18,"martedì",0,0,"estate",5
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-08-19","2015","agosto",19,"mercoledì",0,0,"estate",6
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-08-20","2015","agosto",20,"giovedì",0,0,"estate",8
